Category, Price of item in category, Quantity of item sold
Office Supplies,928.93,7
Office Supplies,2707.22,2
Office Supplies,1986.19,2
Office Supplies,1408.33,8
Office Supplies,1761.43,7
Office Supplies,1484.28,7
Furniture,663.09,2
Office Supplies,774.5,2
Office Supplies,1612.89,7
Technology,2008.92,10
Office Supplies,2330.94,9
Office Supplies,559.8,10
Office Supplies,2182.46,1
Office Supplies,1602.59,8
Office Supplies,1448.38,6
Office Supplies,1522.01,3
Office Supplies,2742.69,9
Office Supplies,753.45,8
Office Supplies,2765.32,9
Office Supplies,2561.02,4
Office Supplies,964.38,9
Office Supplies,1134.42,3
Office Supplies,681.93,1
Office Supplies,2148.49,8
Office Supplies,1675.18,11
Office Supplies,2198.93,9
Furniture,2878.55,9
Furniture,1882.11,1
Office Supplies,2494.09,8
Office Supplies,1869.09,4
Office Supplies,2945.91,2
Office Supplies,976.37,5
Technology,2893.63,11
Office Supplies,2116.93,5
Office Supplies,2987.83,4
Office Supplies,2232.93,9
Furniture,1242.15,8
Technology,1540.51,4
Office Supplies,2551.67,3
Office Supplies,1530.04,4
Furniture,2769.71,10
Office Supplies,1853.64,10
Furniture,2265.86,4
Office Supplies,1632.86,7
Office Supplies,2682.88,6
Office Supplies,1040.38,1
Office Supplies,1728.25,1
Office Supplies,2154.31,2
Office Supplies,2825.9,5
Technology,2773.74,5
Office Supplies,1494.51,3
Technology,789.4,9
Office Supplies,2348.89,1
Furniture,2061.82,6
Office Supplies,961.14,3
Office Supplies,1505.29,6
Office Supplies,2797.33,3
Technology,963.7,1
Office Supplies,2524.5,5
Office Supplies,693.89,10
Office Supplies,881.13,4
Office Supplies,612.96,2
Office Supplies,2624.14,2
Office Supplies,2384.21,5
Furniture,2916.74,1
Office Supplies,1696.7,9
Office Supplies,2146.27,6
Office Supplies,967.51,7
Office Supplies,1060.97,6
Office Supplies,2464.85,3
Furniture,2171.79,4
Office Supplies,2010.12,1
Office Supplies,2971.47,7
Office Supplies,1285.91,3
Office Supplies,1202.05,7
Office Supplies,1115.7,11
Technology,935.55,2
Technology,2223.16,2
Office Supplies,1784.91,6
Office Supplies,2451.88,4
Technology,1306.26,11
Office Supplies,2078.26,3
Office Supplies,2894.33,1
Office Supplies,2474.31,9
Furniture,2772.78,9
Office Supplies,838.18,3
Office Supplies,1986.89,8
Office Supplies,565.51,1
Office Supplies,2570.73,9
Office Supplies,1965.52,10
Furniture,2370.65,8
Office Supplies,1755.62,1
Office Supplies,707.21,3
Office Supplies,1992.55,11
Office Supplies,2373.34,8
Office Supplies,2407.2,11
Office Supplies,1135.32,3
Furniture,2914.75,6
Furniture,2789.91,5
Office Supplies,2727.48,9
Furniture,563.3,10
Office Supplies,931.09,8
Technology,722.55,11
Office Supplies,2718.01,7
Office Supplies,2724.62,10
Office Supplies,1144.94,3
Office Supplies,1200.21,10
Office Supplies,683.64,5
Office Supplies,967.16,1
Office Supplies,2422.31,3
Office Supplies,2879.47,8
Office Supplies,700.83,3
Office Supplies,2441.7,3
Office Supplies,2201.96,3
Office Supplies,683.33,5
Office Supplies,2488.71,7
Office Supplies,2983.33,10
Office Supplies,2666,10
Furniture,1430.76,4
Office Supplies,1435.24,5
Office Supplies,2982.6,11
Office Supplies,2308.66,2
Office Supplies,845.94,7
Office Supplies,605.71,1
Office Supplies,1137.78,4
Office Supplies,586.31,9
Office Supplies,1813.37,2
Office Supplies,2901.09,2
Office Supplies,2464.41,8
Technology,2992.05,7
Furniture,1862.56,9
Office Supplies,2639.57,6
Office Supplies,1813.47,4
Office Supplies,2074.82,1
Furniture,2624.44,3
Office Supplies,1706.48,10
Technology,1916.21,3
Office Supplies,1614.63,2
Office Supplies,2900.43,9
Technology,1054.71,2
Office Supplies,629.88,1
Office Supplies,1373.09,8
Office Supplies,2524.85,1
Office Supplies,1240.77,1
Office Supplies,606.24,5
Office Supplies,1061.73,9
Office Supplies,1381.26,5
Office Supplies,849.97,6
Office Supplies,1042.73,1
Office Supplies,1909.03,6
Office Supplies,1754.3,2
Office Supplies,1598.39,2
Office Supplies,504.53,11
Office Supplies,2461.84,7
Office Supplies,2660.1,11
Furniture,1098.96,6
Office Supplies,2025.37,7
Office Supplies,2026.66,11
Office Supplies,1900.13,9
Office Supplies,1244.16,8
Office Supplies,1804.51,1
Office Supplies,2941.88,2
Office Supplies,2826.23,3
Office Supplies,1889.23,4
Office Supplies,817.92,8
Office Supplies,1673.64,9
Office Supplies,687.82,9
Office Supplies,1015.75,2
Office Supplies,2052.7,7
Office Supplies,1044.36,2
Office Supplies,2956.22,6
Technology,1318.27,11
Furniture,2355.79,8
Office Supplies,1736.07,3
Office Supplies,1685.47,11
Furniture,1684.07,5
Office Supplies,2060,3
Office Supplies,558.4,5
Office Supplies,1274.35,11
Office Supplies,2829.7,6
Office Supplies,2613.67,3
Office Supplies,834.98,1
Office Supplies,1940.04,2
Technology,1917.25,1
Office Supplies,2393.76,8
Office Supplies,1641.56,8
Office Supplies,2800.24,9
Office Supplies,1297.67,7
Technology,1226.44,10
Office Supplies,2523.92,6
Office Supplies,1187.75,7
Office Supplies,1618.94,5
Office Supplies,2374.12,10
Office Supplies,1234.41,10
Office Supplies,1688.97,6
Office Supplies,1892.96,6
Office Supplies,1873.27,4
Office Supplies,1452.29,6
Furniture,1906.38,3
Office Supplies,1236.5,7
Office Supplies,1623.67,5
Office Supplies,2894.8,2
Office Supplies,2093.67,4
Office Supplies,1388.61,11
Office Supplies,2036.26,1
Office Supplies,2683.56,9
Furniture,2601.97,8
Office Supplies,760.08,9
Office Supplies,2344.23,9
Technology,1803.83,4
Office Supplies,1505.7,2
Office Supplies,2188.64,11
Office Supplies,1870.03,9
Office Supplies,1483.17,9
Office Supplies,2347.43,11
Office Supplies,2757.93,4
Office Supplies,1119.46,8
Office Supplies,1320.36,11
Office Supplies,1152.42,2
Office Supplies,2487.79,3
Office Supplies,2543.37,3
Office Supplies,1515.25,10
Office Supplies,2715.79,5
Office Supplies,1918.93,4
Office Supplies,2167.24,4
Office Supplies,586.2,11
Furniture,1157.74,9
Office Supplies,1595.72,7
Office Supplies,2539.54,9
Office Supplies,2512.85,4
Office Supplies,1375.59,6
Technology,1697.89,7
Office Supplies,2090.67,6
Office Supplies,808.71,7
Office Supplies,1295.48,6
Office Supplies,2583.58,9
Office Supplies,1026.35,4
Office Supplies,1611.03,6
Office Supplies,2240.91,11
Office Supplies,1784.4,3
Office Supplies,1801.34,6
Technology,972.94,9
Furniture,1290.58,9
Furniture,2536.52,2
Office Supplies,532.49,1
Technology,657.24,2
Office Supplies,2693.8,8
Office Supplies,740.84,5
Office Supplies,1913.95,1
Office Supplies,1860.15,2
Office Supplies,2748.24,6
Office Supplies,1319.98,5
Office Supplies,1791.25,4
Furniture,2438.53,10
Office Supplies,1521.5,5
Office Supplies,1280.36,1
Office Supplies,1035.94,2
Office Supplies,2874.79,7
Office Supplies,2916.21,1
Office Supplies,2893.22,1
Office Supplies,1738.25,5
Office Supplies,1889.91,10
Office Supplies,1836.14,6
Office Supplies,1280.5,4
Office Supplies,2000.91,10
Office Supplies,1806.72,8
Office Supplies,1110.06,2
Office Supplies,1328.19,3
Furniture,1274.2,8
Office Supplies,1473.52,7
Office Supplies,1369.5,10
Office Supplies,1753.09,5
Office Supplies,1719.89,2
Office Supplies,780.76,9
Furniture,1756.76,5
Office Supplies,1816.92,6
Office Supplies,2529.19,4
Office Supplies,542.79,6
Office Supplies,660.35,8
Technology,1116.22,9
Office Supplies,949.05,5
Office Supplies,2270.5,4
Office Supplies,1136.44,8
Office Supplies,2575.74,2
Technology,989.85,6
Office Supplies,1631.33,6
Office Supplies,2776.96,11
Office Supplies,738.92,11
Office Supplies,897.8,1
Furniture,2178.24,9
Office Supplies,527.59,11
Office Supplies,1679.36,6
Office Supplies,975.59,2
Furniture,2230.76,4
Office Supplies,1342.41,5
Office Supplies,2354.32,1
Office Supplies,1726.07,5
Office Supplies,2608.16,4
Office Supplies,1585.59,10
Office Supplies,983.22,1
Furniture,1075.41,9
Office Supplies,1247.1,5
Office Supplies,1755.25,3
Office Supplies,1061.9,7
Office Supplies,1104.64,4
Office Supplies,2584.52,1
Office Supplies,2909.85,6
Office Supplies,2417.13,3
Office Supplies,1781.4,7
Office Supplies,2450.07,8
Office Supplies,1123.02,1
Technology,764.6,10
Technology,1637.26,2
Office Supplies,591.94,10
Office Supplies,2379.45,6
Technology,2558.54,3
Technology,680.47,6
Office Supplies,2854.83,1
Office Supplies,551.31,9
Office Supplies,2011.51,11
Office Supplies,1568.5,3
Office Supplies,939.66,2
Office Supplies,2962.48,4
Office Supplies,2018.54,3
Technology,1190.55,11
Office Supplies,2100.55,10
Office Supplies,1555.96,7
Office Supplies,2841.8,10
Technology,1326.09,1
Office Supplies,1576.84,5
Office Supplies,2829.15,8
Office Supplies,1798.85,2
Office Supplies,1452.47,2
Office Supplies,2015.29,4
Office Supplies,1490.76,5
Office Supplies,1350.55,10
Office Supplies,1571.57,11
Office Supplies,1610.63,10
Office Supplies,1223.65,6
Office Supplies,1903.01,5
Office Supplies,614.1,2
Furniture,1181.67,6
Office Supplies,1008.54,3
Office Supplies,1822.3,8
Office Supplies,1558.1,8
Office Supplies,2404.26,4
Office Supplies,2174.98,4
Furniture,609.93,9
Office Supplies,2867.87,10
Office Supplies,2442.73,1
Office Supplies,2198,2
Office Supplies,1902.97,1
Office Supplies,2219.31,3
Furniture,1756.81,6
Office Supplies,1251.69,6
Office Supplies,943.06,2
Office Supplies,2728.04,10
Office Supplies,1912.45,1
Technology,1663.92,10
Office Supplies,1405.76,7
Office Supplies,1537.89,6
Office Supplies,1291.86,5
Office Supplies,1190.75,8
Office Supplies,1493.27,10
Office Supplies,659.11,10
Office Supplies,1180.45,3
Office Supplies,943.34,8
Office Supplies,1471.92,3
Office Supplies,2867.87,6
Office Supplies,2806.8,8
Office Supplies,2855.45,7
Office Supplies,1878.87,1
Office Supplies,1291.71,11
Office Supplies,2525.17,3
Office Supplies,2275.35,2
Office Supplies,931.91,2
Office Supplies,2509.36,6
Office Supplies,2459.82,2
Office Supplies,1102.62,10
Office Supplies,1250.64,4
Furniture,2087.14,9
Office Supplies,2575.17,3
Technology,866.93,8
Office Supplies,2337.78,5
Office Supplies,959.61,7
Office Supplies,2296.59,10
Office Supplies,764.08,2
Technology,1375.44,1
Office Supplies,937.1,1
Office Supplies,2982.88,3
Office Supplies,2922.5,10
Office Supplies,762.41,2
Office Supplies,2889.17,6
Technology,1743.41,11
Technology,1072.44,2
Office Supplies,1456.28,9
Office Supplies,1809.76,9
Office Supplies,2300.25,9
Technology,1829.79,5
Office Supplies,1586.32,11
Office Supplies,1516.98,10
Office Supplies,2319.03,5
Office Supplies,2486.37,8
Office Supplies,2472.3,5
Office Supplies,678.66,6
Office Supplies,1370.83,10
Office Supplies,519.55,3
Office Supplies,1617.78,10
Office Supplies,1183.34,11
Office Supplies,1941.85,11
Office Supplies,2995.42,6
Furniture,1946.68,10
Office Supplies,2095.6,4
Technology,2677.69,4
Furniture,1141.69,10
Office Supplies,1016.89,2
Office Supplies,2544.41,9
Office Supplies,834.63,5
Office Supplies,1609.38,11
Office Supplies,675.82,7
Office Supplies,2393.98,8
Office Supplies,2211.62,1
Office Supplies,1325.43,7
Furniture,1619.37,10
Office Supplies,2937.16,11
Office Supplies,1653.57,3
Office Supplies,2362.39,9
Office Supplies,1077.9,1
Office Supplies,1133.85,3
Office Supplies,549.06,4
Office Supplies,1916.05,6
Office Supplies,2880.73,7
Office Supplies,2588.61,9
Office Supplies,2093.72,7
Office Supplies,2786.71,4
Office Supplies,2444.08,2
Office Supplies,525.05,2
Office Supplies,2954.27,2
Office Supplies,1705.85,8
Office Supplies,2286.51,6
Office Supplies,2968.16,4
Office Supplies,1347.73,4
Office Supplies,1436.43,9
Office Supplies,1500.5,11
Office Supplies,689.68,7
Office Supplies,1445.12,9
Furniture,2801.77,5
Office Supplies,2699.36,2
Office Supplies,1706.87,1
Technology,2419.85,8
Office Supplies,2166.04,4
Office Supplies,2314.33,6
Office Supplies,1750.32,10
Office Supplies,2387.03,5
Office Supplies,897.41,6
Technology,2238.6,3
Office Supplies,1632.43,2
Office Supplies,2922.11,9
Office Supplies,993.97,4
Office Supplies,2702.02,7
Office Supplies,1855.3,4
Office Supplies,1304.41,3
Office Supplies,2841.96,8
Technology,2913.01,10
Office Supplies,2093.75,7
Office Supplies,2604.67,3
Office Supplies,2006.26,11
Technology,2423.01,5
Office Supplies,877.35,9
Office Supplies,2224.13,4
Office Supplies,2023.56,8
Furniture,2352.44,11
Office Supplies,1374.01,7
Office Supplies,1497.31,3
Office Supplies,1880.35,10
Technology,1567.06,5
Office Supplies,2646.85,9
Office Supplies,1990.53,6
Furniture,2709.75,4
Office Supplies,1109.16,3
Office Supplies,2115.83,7
Office Supplies,663.97,4
Office Supplies,734.02,7
Office Supplies,668.4,3
Office Supplies,1706.28,4
Office Supplies,616.22,7
Office Supplies,2612.59,2
Office Supplies,1124.44,10
Furniture,2307.6,4
Office Supplies,697.29,7
Office Supplies,2629.82,11
Office Supplies,2204.96,11
Office Supplies,1196.86,1
Office Supplies,1858.38,3
Office Supplies,1070.92,6
Office Supplies,1581.16,3
Office Supplies,2504.71,3
Office Supplies,1205.17,5
Office Supplies,2189.67,11
Office Supplies,1265.78,1
Office Supplies,1613.95,1
Office Supplies,1334.77,10
Technology,867.52,9
Office Supplies,1488.13,11
Furniture,584.41,11
Office Supplies,2666.21,1
Office Supplies,1900.05,8
Office Supplies,1294.97,5
Office Supplies,792.49,7
Office Supplies,2619.13,2
Office Supplies,2323.55,8
Office Supplies,1466.89,7
Office Supplies,958.3,7
Office Supplies,2656.08,10
Furniture,2812.7,7
Office Supplies,1445.2,7
Office Supplies,1108.7,2
Office Supplies,2380.21,7
Office Supplies,1437.99,5
Technology,2836.55,8
Technology,791.18,7
Office Supplies,1571.66,5
Furniture,1970.96,3
Office Supplies,2699.13,5
Furniture,509.5,7
Office Supplies,1254.06,1
Office Supplies,1964.62,4
Office Supplies,2717.55,9
Office Supplies,1400.12,2
Office Supplies,1105.02,8
Office Supplies,516.71,2
Office Supplies,541.84,1
Office Supplies,2105.91,9
Technology,2763.92,3
Office Supplies,1944.07,2
Office Supplies,1999.86,8
Office Supplies,1132.5,9
Furniture,1844.13,11
Technology,2058.19,8
Office Supplies,2592.58,8
Office Supplies,2691.8,7
Office Supplies,727.22,1
Office Supplies,833.57,4
Furniture,1146.51,6
Office Supplies,1647.02,4
Furniture,2002.22,5
Office Supplies,1503.64,1
Office Supplies,2728.93,1
Office Supplies,1174.23,5
Furniture,1214.1,8
Office Supplies,1502,3
Office Supplies,1927.95,7
Furniture,2646.26,10
Office Supplies,2402.87,1
Technology,2690.84,4
Office Supplies,1361.61,9
Office Supplies,1026.84,4
Office Supplies,746.94,8
Technology,1982.76,2
Furniture,1308.18,9
Furniture,734.93,8
Office Supplies,972.61,10
Office Supplies,1267.67,10
Office Supplies,2143.25,11
Furniture,1502.51,4
Office Supplies,555.37,3
Office Supplies,2501.99,6
Office Supplies,1828.13,4
Office Supplies,1202.31,11
Technology,618.11,5
Office Supplies,2403.79,10
Office Supplies,1019.12,2
Office Supplies,2966.65,6
Office Supplies,2326.12,4
Office Supplies,1424.95,2
Office Supplies,957.09,1
Office Supplies,2152.95,9
Office Supplies,2489.88,8
Office Supplies,1038.43,6
Office Supplies,1653.22,8
Office Supplies,2337.46,7
Office Supplies,1512.29,6
Office Supplies,1887.81,3
Furniture,2507.96,8
Office Supplies,1034.35,9
Office Supplies,2259.47,8
Office Supplies,2994.43,5
Office Supplies,1887.79,1
Office Supplies,2744.53,6
Furniture,2391.39,3
Technology,1507.7,11
Office Supplies,1336.89,10
Office Supplies,1735.5,3
Office Supplies,2661.94,5
Office Supplies,913.68,7
Office Supplies,1519.55,5
Office Supplies,2141.96,4
Office Supplies,2186.65,9
Technology,688.48,2
Office Supplies,673.09,1
Office Supplies,1055.01,4
Office Supplies,1180.87,9
Office Supplies,2093.82,11
Office Supplies,2300.78,6
Office Supplies,1237.53,11
Office Supplies,2191.07,1
Office Supplies,664.74,2
Office Supplies,2049.55,3
Office Supplies,1462.81,4
Office Supplies,2377.59,11
Office Supplies,931.54,10
Office Supplies,1698.49,3
Office Supplies,1724.11,11
Office Supplies,1958.61,1
Office Supplies,551.84,3
Furniture,930.23,8
Office Supplies,2704.11,2
Furniture,2491.67,11
Office Supplies,1802.34,10
Office Supplies,2569.96,5
Office Supplies,1424.61,3
Office Supplies,752.01,4
Office Supplies,794.26,2
Office Supplies,1754.59,4
Office Supplies,2919.53,3
Office Supplies,2064.68,7
Office Supplies,1332.02,4
Office Supplies,1537.64,5
Office Supplies,1087,1
Technology,1061.68,5
Office Supplies,1030.1,11
Furniture,1745.12,7
Office Supplies,580.18,3
Furniture,2964.12,3
Technology,2139.77,6
Office Supplies,1971.85,1
Office Supplies,690.44,2
Office Supplies,2135.16,10
Office Supplies,1014.17,2
Office Supplies,948.39,9
Office Supplies,1661.57,11
Office Supplies,1809.45,10
Office Supplies,758.14,2
Office Supplies,614.33,6
Office Supplies,1249.13,3
Office Supplies,2081.51,11
Office Supplies,1367.28,3
Office Supplies,1605.69,11
Office Supplies,2105.12,2
Office Supplies,2427.22,7
Office Supplies,559.83,8
Office Supplies,2500.95,7
Office Supplies,1224.98,9
Office Supplies,2740.11,2
Office Supplies,1544.34,1
Technology,573.56,6
Technology,1241.15,6
Office Supplies,587.26,11
Office Supplies,1146.44,5
Office Supplies,1966.62,9
Office Supplies,2285.58,6
Office Supplies,2128.49,2
Office Supplies,538.74,6
Office Supplies,1640.21,3
Office Supplies,2472.11,9
Furniture,2396.82,7
Office Supplies,1279.21,2
Technology,640.84,4
Office Supplies,2268.74,2
Furniture,2408.29,1
Office Supplies,1465.76,6
Technology,2708.42,3
Furniture,640.01,5
Office Supplies,854.68,11
Office Supplies,556.94,7
Technology,1466.83,5
Office Supplies,1339.87,7
Office Supplies,1934.23,6
Office Supplies,1792.47,6
Office Supplies,940.57,11
Office Supplies,1126.68,3
Office Supplies,692.14,6
Office Supplies,670.97,7
Office Supplies,902.71,4
Office Supplies,2953.71,7
Technology,575.15,2
Office Supplies,1606.67,2
Office Supplies,2086.59,5
Office Supplies,1360.9,5
Technology,2252.85,6
Office Supplies,2692.55,1
Office Supplies,2087.66,9
Office Supplies,1856.5,11
Furniture,621.84,3
Office Supplies,2942.56,1
Office Supplies,840.57,10
Office Supplies,1031.04,7
Office Supplies,788.5,9
Office Supplies,2472.45,10
Office Supplies,2381.55,5
Office Supplies,1990.07,1
Office Supplies,1221.05,1
Office Supplies,1305.62,5
Office Supplies,2196.54,3
Office Supplies,2927.19,8
Office Supplies,672.19,7
Office Supplies,1858,6
Technology,1810.95,6
Office Supplies,2784.22,9
Office Supplies,2400.01,1
Technology,1164.38,11
Office Supplies,1899.37,11
Furniture,1961.54,4
Office Supplies,2156.54,10
Furniture,1557.65,10
Office Supplies,2079.93,4
Office Supplies,2948.5,4
Furniture,2871.1,3
Office Supplies,2801.52,11
Office Supplies,2211.32,3
Office Supplies,540.77,5
Office Supplies,1428.47,6
Office Supplies,2108.1,11
Office Supplies,1428.87,1
Furniture,1500.01,11
Office Supplies,1430.96,11
Office Supplies,1041.96,3
Office Supplies,2339.99,3
Furniture,1589.43,11
Office Supplies,2837.58,8
Office Supplies,2524.02,7
Office Supplies,1249.25,6
Office Supplies,1388.27,2
Furniture,2393.67,5
Office Supplies,2000.6,2
Office Supplies,998.4,5
Office Supplies,1148.03,11
Technology,2800.12,6
Office Supplies,1835.58,5
Office Supplies,987.89,5
Office Supplies,1703.73,5
Office Supplies,1122.22,4
Office Supplies,2117.09,11
Furniture,1692.86,2
Office Supplies,594.7,11
Office Supplies,505.46,2
Office Supplies,1843.72,5
Technology,998.7,9
Office Supplies,2581.03,7
Office Supplies,1347.92,3
Office Supplies,1870.37,9
Technology,1959.42,2
Office Supplies,1664.2,8
Office Supplies,1177,11
Office Supplies,2548.32,8
Office Supplies,1125.15,10
Office Supplies,2533.51,3
Office Supplies,1592.17,2
Office Supplies,2190.54,8
Office Supplies,894.45,6
Office Supplies,563.25,9
Office Supplies,764.63,6
Office Supplies,2329.34,5
Office Supplies,921.72,2
Office Supplies,1080.23,9
