Category, Price of item in category, Quantity of item sold
Furniture,1841.87,5
Technology,2926.01,2
Technology,2922.96,10
Office Supplies,1224.26,6
Furniture,1947.27,5
Office Supplies,1173.73,10
Office Supplies,2689.74,2
Technology,1269.67,2
Furniture,2921.56,6
Technology,1148.1,8
Office Supplies,945.4,5
Furniture,2404.36,5
Furniture,2599.5,5
Technology,1089.29,10
Furniture,1011.97,9
Furniture,873.68,5
Technology,2958.79,8
Furniture,2366.78,6
Technology,2427.18,8
Office Supplies,1059.76,11
Furniture,2790.56,7
Technology,2427.11,3
Technology,1686.12,8
Office Supplies,701.85,9
Furniture,2146.7,7
Furniture,2971.34,1
Technology,2365.56,6
Technology,754.08,7
Furniture,575.45,3
Furniture,1482.49,10
Furniture,759.79,3
Technology,956.4,11
Office Supplies,1208.12,7
Furniture,857.02,8
Furniture,903.45,4
Furniture,1835.88,10
Office Supplies,1326.5,4
Furniture,2667.74,7
Furniture,2869.12,8
Furniture,1386.7,4
Technology,2123.15,1
Office Supplies,2000.86,4
Technology,505.23,4
Office Supplies,2600.22,7
Technology,965.01,11
Office Supplies,864.16,8
Technology,1823.17,6
Furniture,1328.85,8
Furniture,1084.12,4
Office Supplies,2859.89,6
Technology,2051.86,4
Technology,2671.56,2
Technology,1249.36,6
Technology,1651.98,9
Furniture,952.37,9
Furniture,662.8,9
Furniture,1617.28,11
Furniture,2234.13,11
Technology,2325.88,7
Furniture,531.62,6
Furniture,1621.47,4
Technology,2123.44,10
Furniture,2254,6
Furniture,2673.22,8
Furniture,1435.75,4
Furniture,1862.09,4
Technology,982.02,11
Furniture,2741.19,4
Technology,2738.54,3
Technology,608.82,3
Office Supplies,1493.13,5
Furniture,2925.63,3
Furniture,2213.17,2
Technology,641.28,4
Furniture,724.15,6
Office Supplies,529.56,2
Furniture,2442.2,4
Furniture,1770.78,9
Technology,2042.04,4
Furniture,1393.95,4
Technology,2092.42,11
Furniture,2991.36,1
Technology,2534.31,5
Technology,2550.59,10
Office Supplies,541.75,11
Office Supplies,1646.99,9
Furniture,866.44,6
Office Supplies,700.92,11
Office Supplies,1369.04,8
Technology,2502.42,7
Technology,924.39,8
Technology,729.06,10
Technology,1913.76,1
Office Supplies,2845.99,10
Technology,691.63,2
Technology,1457.67,9
Office Supplies,2413.56,2
Furniture,2636.07,6
Furniture,2306.33,7
Office Supplies,1746.26,2
Furniture,544.65,7
Furniture,726.6,10
Furniture,506.84,7
Technology,1313.73,4
Technology,522.47,8
Technology,1871.87,1
Technology,2701.37,7
Office Supplies,2338.55,1
Furniture,2768.47,6
Technology,2015.78,1
Technology,2190.93,10
Technology,2453.9,8
Furniture,512.03,1
Technology,1316.65,1
Technology,1634.28,5
Furniture,2207.81,8
Office Supplies,1076.73,4
Technology,2945.08,8
Technology,1667.66,5
Office Supplies,2903.24,1
Furniture,1994.51,9
Furniture,919.38,2
Technology,2182.99,3
Office Supplies,1467.56,5
Furniture,502.2,7
Furniture,2110.79,3
Office Supplies,1123.74,4
Office Supplies,2626.47,10
Technology,1901.33,11
Office Supplies,1059.06,5
Furniture,2779.57,8
Technology,2673.54,5
Technology,2703.64,2
Technology,1387.74,3
Technology,1947.87,9
Office Supplies,1033.25,9
Furniture,942.5,2
Furniture,1898.29,8
Technology,1983.14,3
Furniture,612.72,9
Office Supplies,1003.56,10
Furniture,1352.04,2
Technology,1173.91,3
Technology,625.53,3
Technology,1316.72,10
Technology,1020.11,4
Office Supplies,570.41,9
Technology,1149.32,2
Technology,2755.69,5
Technology,792.63,6
Office Supplies,2336.54,7
Furniture,2148.35,9
Furniture,1111.87,9
Technology,2990.61,1
Furniture,914.61,1
Furniture,1051.97,8
Furniture,1044.4,6
Technology,516.83,8
Furniture,2272.36,10
Technology,2230.43,6
Technology,1460.02,11
Technology,2614.89,8
Technology,1748.49,9
Technology,1350.59,7
Technology,842.8,9
Technology,2279.96,1
Technology,1024.91,11
Technology,2625.84,3
Furniture,636.65,2
Furniture,1779.1,4
Technology,2032.04,5
Furniture,2396.92,8
Technology,2881.61,11
Furniture,1794.1,3
Office Supplies,2636.61,11
Furniture,793.16,9
Technology,2418.41,6
Furniture,2895.94,4
Office Supplies,770.76,4
Technology,1927.59,5
Furniture,1605.71,1
Technology,2895.97,11
Office Supplies,2735.92,4
Technology,2173.31,2
Technology,1638.88,4
Technology,2596.29,7
Technology,2755.02,8
Office Supplies,553.42,7
Furniture,1720.28,4
Technology,579.26,10
Technology,1952.92,11
Technology,2652.57,3
Technology,506.91,2
Technology,2434.59,2
Technology,816.32,1
Furniture,2223.86,4
Office Supplies,953.57,1
Technology,1221.15,2
Technology,2321.45,4
Technology,2821.94,7
Technology,2376.78,4
Furniture,1500.43,8
Technology,821.18,2
Office Supplies,2840.39,7
Office Supplies,2288.19,1
Technology,1458.44,11
Furniture,1951.07,5
Technology,1269.28,6
Technology,2784.81,5
Technology,1454.1,5
Furniture,1248.27,6
Technology,817.77,5
Furniture,2037.84,10
Technology,2793.05,11
Technology,1377.05,8
Technology,2265.52,10
Technology,691.82,10
Technology,2628.43,2
Furniture,2319.49,3
Furniture,1516.77,11
Furniture,771.59,4
Technology,2132.24,7
Office Supplies,621.57,11
Technology,1331.27,2
Office Supplies,995.82,9
Furniture,2964.82,6
Furniture,2780.81,9
Technology,597.48,9
Furniture,2212.46,9
Technology,1593.44,5
Technology,1624.3,11
Furniture,2795.15,5
Furniture,2504.55,11
Office Supplies,2175.72,5
Office Supplies,553.46,3
Furniture,1966.76,11
Technology,862.38,10
Office Supplies,1528.86,5
Technology,1325.63,8
Furniture,1580.2,2
Office Supplies,1182.13,3
Furniture,1651.32,9
Furniture,1601.25,10
Furniture,1618.91,11
Office Supplies,2230.45,8
Furniture,1349.96,6
Technology,1310.71,1
Technology,2079.65,5
Office Supplies,1609.36,1
Furniture,1253.06,8
Furniture,1984.6,11
Furniture,1793.17,10
Technology,2666.5,5
Office Supplies,856.77,9
Technology,547.55,1
Technology,2608.42,3
Furniture,2722.25,6
Furniture,2261.38,8
Furniture,1197.21,8
Technology,2997.02,7
Technology,1426.77,4
Furniture,2902.27,4
Furniture,877.25,1
Furniture,2041.66,5
Technology,2017.92,4
Technology,1370.38,10
Office Supplies,505.81,3
Furniture,2069.07,8
Furniture,723.8,8
Office Supplies,1346.77,4
Technology,539.79,3
Technology,876.67,11
Office Supplies,542.7,11
Technology,1247.04,3
Technology,638.87,1
Technology,2580.28,1
Furniture,2637.49,11
Technology,1382.53,8
Furniture,1643.36,5
Technology,2079.49,2
Technology,1601.57,8
Technology,1297.43,8
Furniture,1294.94,9
Technology,1997.55,10
Technology,2389.11,4
Furniture,2433.51,3
Furniture,610.56,5
Office Supplies,2702.54,11
Technology,1753.55,4
Furniture,2907.57,7
Technology,566.25,4
Furniture,658.26,1
Technology,605.4,6
Office Supplies,1960.49,5
Furniture,1259.67,6
Furniture,2884.61,3
Technology,782.51,3
Furniture,1551.54,8
Furniture,2998.39,8
Furniture,729.78,7
Technology,2824.68,1
Technology,1626.53,5
Technology,804.06,5
Office Supplies,1969.54,6
Furniture,2957.72,7
Office Supplies,1284.35,9
Furniture,631.66,9
Office Supplies,1452.6,9
Office Supplies,2621.79,3
Technology,2902.9,7
Technology,2178.19,10
Furniture,2104.89,9
Technology,2523.77,5
Furniture,2762.22,1
Furniture,1994.83,6
Technology,2591.16,2
Office Supplies,2854,4
Office Supplies,2320.62,2
Technology,1723.15,4
Office Supplies,2806.97,8
Technology,1984.16,11
Office Supplies,1557.76,4
Furniture,2147.12,1
Technology,1140.95,2
Technology,2654.7,10
Furniture,2197.46,3
Furniture,1890.13,11
Technology,603.52,4
Furniture,2368.08,5
Furniture,1662.75,10
Technology,2488.91,7
Furniture,1965.81,6
Furniture,926.88,8
Technology,795.79,1
Technology,1744.83,6
Technology,990.41,5
Furniture,2794.86,6
Technology,2195.97,10
Technology,2186.98,1
Technology,1164.34,4
Furniture,2713.39,1
Office Supplies,1491.14,2
Furniture,1181.28,4
Furniture,563.64,7
Technology,2275.5,8
Technology,958.75,8
Furniture,1185.12,4
Furniture,1589.11,10
Office Supplies,2945.85,6
Technology,1156.57,2
Technology,2878.04,4
Office Supplies,2812.98,7
Furniture,2315.69,8
Furniture,1605.76,5
Technology,2895.49,7
Technology,567.58,4
Office Supplies,2699.22,2
Furniture,1093.07,8
Furniture,1655,3
Office Supplies,1688.66,3
Office Supplies,2009.93,11
Technology,1823.66,11
Technology,2791.76,7
Technology,2998.56,4
Furniture,1203.97,11
Furniture,1960.84,6
Office Supplies,1514.24,7
Furniture,2677.26,6
Furniture,2941.01,6
Technology,535.19,3
Office Supplies,2249.54,3
Technology,1122.97,11
Furniture,2492.8,5
Technology,2291.77,2
Furniture,1272.73,7
Technology,1748.33,9
Furniture,1824.42,7
Office Supplies,2771.2,9
Technology,2604.87,10
Technology,2892.82,8
Technology,1183.89,3
Technology,788.03,8
Technology,2820.48,10
Technology,657.92,4
Office Supplies,1962.18,9
Furniture,1478.32,6
Technology,2526.45,7
Furniture,1487.16,5
Office Supplies,2527.53,4
Furniture,736.9,9
Furniture,1662.1,2
Furniture,2720.44,4
Furniture,2695.33,11
Technology,1154.76,1
Technology,2422.35,2
Technology,1648.9,2
Office Supplies,2468.27,6
Technology,2996.9,6
Office Supplies,2525.03,9
Furniture,1285.09,11
Furniture,1669.87,2
Furniture,1331.83,10
Technology,2726.84,3
Office Supplies,1641.24,10
Furniture,1599.36,10
Technology,2135.41,3
Furniture,942.68,7
Furniture,1278.29,4
Furniture,2855.27,4
Furniture,1043.79,10
Technology,1038.11,7
Technology,2747.62,6
Furniture,2511.52,10
Furniture,922.64,3
Technology,2345.66,8
Technology,2298.36,9
Furniture,1380.21,3
Technology,1053.59,6
Technology,1202.55,11
Furniture,1364,8
Technology,663.01,2
Technology,1512.24,2
Furniture,819.24,10
Office Supplies,2373.82,11
Office Supplies,1874.95,5
Technology,1227.07,7
Furniture,566.29,9
Technology,1857.22,8
Technology,2022.89,4
Furniture,2263.5,5
Technology,2810.41,7
Office Supplies,2121.58,2
Technology,2634.73,9
Furniture,1073.21,5
Furniture,2239.69,2
Technology,1488.43,5
Technology,1364.46,4
Furniture,2285.32,4
Technology,1692.56,10
Technology,2166.47,5
Technology,1043.76,9
Technology,2093.01,9
Technology,2345.58,6
Technology,1825.22,7
Office Supplies,710.85,1
Furniture,1406.87,3
Technology,2221.04,2
Technology,2308.27,3
Technology,1324.14,7
Technology,1204.54,10
Furniture,2846.75,4
Furniture,1691.43,1
Technology,559.7,2
Furniture,1405.2,2
Furniture,2037.91,8
Furniture,1547.72,4
Technology,1299.27,5
Technology,2636.84,8
Furniture,1173.63,10
Furniture,2328.43,10
Technology,2138.82,3
Technology,2444.77,6
Furniture,508.94,5
Furniture,1207.76,11
Furniture,2986.03,8
Furniture,1310.1,7
Furniture,997.72,10
Furniture,1066.66,5
Technology,2069.92,10
Technology,1808.98,7
Furniture,801.07,2
Furniture,1511.34,2
Furniture,2455.5,4
Furniture,1344.81,1
Office Supplies,1621.47,6
Technology,2931.24,7
Furniture,1442.23,2
Furniture,2628.84,9
Technology,1733.72,3
Office Supplies,2602.1,3
Technology,2526.24,1
Furniture,1467.47,9
Technology,1580.41,5
Office Supplies,2730.64,10
Technology,1923,4
Office Supplies,938.79,3
Technology,1561.87,10
Technology,1619.36,10
Furniture,2480.02,8
Furniture,2205.29,5
Furniture,2678.12,1
Office Supplies,802.01,1
Technology,2156.91,9
Technology,2514.78,10
Office Supplies,1474.34,2
Furniture,563.58,5
Furniture,2114.15,7
Furniture,2887.66,1
Technology,1299.79,9
Furniture,1212.1,4
Office Supplies,831.25,1
Office Supplies,1574.69,10
Technology,2215.39,7
Furniture,2813.75,3
Office Supplies,569.95,8
Technology,2096.84,5
Office Supplies,1975.15,11
Technology,1837.74,6
Office Supplies,908.81,10
Office Supplies,1546.19,7
Furniture,2862.8,2
Office Supplies,1782.99,5
Furniture,1001.85,9
Furniture,835.41,11
Technology,1286.33,2
Furniture,1374.41,5
Furniture,2655.58,10
Furniture,1232.01,8
Technology,1420.71,7
Technology,823.72,5
Technology,2776.63,4
Furniture,803.26,6
Technology,841.44,4
Technology,1446.96,6
Office Supplies,1215.01,9
Furniture,2827.91,8
Furniture,2510.42,10
Technology,1618.62,6
Furniture,1017,3
Furniture,801.43,1
Furniture,1159.58,6
Technology,2621.31,7
Furniture,2605.95,2
Office Supplies,1373.16,4
Technology,567.24,9
Furniture,1418.87,3
Furniture,1429.32,7
Furniture,2405.59,7
Furniture,1437.92,9
Furniture,1240.73,10
Office Supplies,2646.11,7
Technology,838.84,5
Furniture,2576.74,7
Furniture,2615.88,7
Technology,1479.63,7
Technology,1676.63,2
Technology,796.66,7
Furniture,2135.85,6
Furniture,1428.12,3
Office Supplies,2683.9,9
Technology,2508.57,5
Technology,1257.89,4
Office Supplies,2107.59,6
Furniture,1800.99,8
Furniture,2222.44,4
Technology,2881.93,7
Furniture,1599.94,10
Furniture,834.13,1
Technology,2730.92,10
Office Supplies,1747.72,3
Office Supplies,2292.73,1
Technology,2178.26,2
Technology,1055.99,7
Technology,902.45,7
Office Supplies,1826.81,2
Technology,2664.06,5
Technology,814.02,5
Furniture,583.07,10
Furniture,1912.54,2
Furniture,2598.68,6
Technology,2994.73,1
Technology,2842.69,5
Office Supplies,2436.54,10
Office Supplies,1186.9,8
Furniture,755.76,9
Furniture,2625.66,10
Technology,1456.67,2
Furniture,1778.05,3
Technology,2205.94,8
Technology,1262.24,5
Office Supplies,875.11,4
Technology,1782.67,7
Office Supplies,787.64,11
Furniture,1510.48,1
Office Supplies,2786.93,10
Furniture,2642.75,2
Furniture,771.37,4
Furniture,1820.12,8
Technology,2724.57,10
Technology,2419.37,8
Office Supplies,544.33,8
Technology,1431.6,9
Furniture,757.41,2
Technology,2382.27,7
Furniture,1308.7,7
Technology,2251.57,3
Furniture,2160.24,2
Technology,1947.62,1
Furniture,1004.9,1
Furniture,665.8,9
Technology,1134.1,7
Furniture,912,7
Technology,2740.93,5
Technology,2560.1,11
Technology,1348.96,2
Furniture,1673.46,1
Furniture,1239.13,4
Technology,2820.3,8
Furniture,878.66,6
Furniture,2013.74,11
Furniture,2309.09,1
Technology,1473.74,7
Technology,1415.67,2
Technology,1039.72,10
Furniture,1616.86,8
Technology,2416,2
Furniture,2485.65,10
Technology,2046.62,9
Office Supplies,2549.11,10
Technology,2339.39,11
Technology,729.92,2
Technology,1370.83,1
Technology,1263.83,4
Office Supplies,2042.54,3
Technology,2187.7,10
Furniture,1745.83,10
Office Supplies,2578.59,10
Furniture,2253.9,5
Technology,1889.53,9
Technology,2261.22,1
Office Supplies,671.97,10
Furniture,1446.5,3
Technology,2468.07,7
Office Supplies,2251.96,4
Furniture,1164.01,3
Technology,1355.92,10
Technology,1903.26,7
Office Supplies,812.41,7
Furniture,997.61,7
Furniture,2039.03,3
Furniture,2445.14,11
Office Supplies,2138.35,10
Technology,2164.34,2
Office Supplies,2327.2,8
Technology,699.36,6
Furniture,2048.79,6
Technology,2205.47,1
Furniture,934.28,8
Office Supplies,2818.1,8
Office Supplies,2829.13,3
Technology,1071.45,3
Technology,777.23,4
Technology,1212.11,9
Furniture,1967.31,8
Technology,2842.08,9
Office Supplies,1754.99,5
Office Supplies,2688.5,6
Furniture,2925.48,11
Office Supplies,1993.28,1
Furniture,2810.09,7
Furniture,2423.19,11
Office Supplies,2800.96,7
Furniture,2346.31,1
Technology,2566.49,5
Furniture,1196.97,4
Furniture,2582.67,9
Technology,2550.36,6
Technology,1697.18,3
Technology,2359.86,8
Furniture,701.3,6
Office Supplies,2430.75,5
Furniture,1925.46,7
Technology,2539.59,4
Technology,2205.56,3
Office Supplies,2281.32,2
Office Supplies,1204.89,3
Furniture,1176.95,3
Technology,1670,6
Office Supplies,2191.68,9
Office Supplies,2154.86,1
Furniture,1053.44,8
Technology,2855.03,5
Furniture,778.28,5
Office Supplies,1250.81,5
Furniture,2574.51,2
Office Supplies,2194.58,11
Office Supplies,2231.13,6
Technology,2081.25,10
Technology,1185.69,2
Technology,1382.92,6
Technology,2397.61,10
Technology,2187.49,3
Technology,2428.21,11
Technology,1668.26,6
Furniture,1199.13,4
Furniture,2095.85,5
Technology,2785.71,2
Furniture,1438.16,4
Technology,2516.94,5
Furniture,2137.44,5
Furniture,1634.31,1
Technology,1799.17,9
Technology,1289.33,7
Office Supplies,2525.71,11
Technology,2784.66,3
Furniture,2111.57,9
Technology,933.94,10
Technology,2428.31,4
Technology,796.24,1
Technology,1338.94,4
Furniture,2346.24,7
Technology,1926.37,2
Technology,2452.07,3
Furniture,1611.94,3
Technology,1127.85,7
Furniture,1801.96,5
Furniture,2504.73,6
Technology,2585.65,8
Technology,2367.29,6
Furniture,2532.08,2
Office Supplies,2543.74,7
Furniture,1490.95,4
Technology,2229.11,5
Furniture,696.42,10
Furniture,2588.4,6
Furniture,1741.39,2
Technology,2807.87,9
Furniture,725.34,6
Technology,1780.51,6
Technology,2559.59,4
Furniture,1168.09,10
Technology,2524.33,9
Furniture,2336.8,2
Furniture,829.38,10
Technology,2722.62,3
Technology,1011.61,7
Furniture,2222.32,8
Technology,1763.53,2
Office Supplies,598.46,7
Furniture,1996.92,3
Technology,1822.86,9
Furniture,2000.76,4
Technology,1401.05,2
Technology,2610.91,3
Technology,727.03,6
Technology,2410.09,3
Office Supplies,1316.02,2
Office Supplies,1167.24,8
Office Supplies,2576.69,3
Office Supplies,686.17,7
Office Supplies,2280.93,5
Technology,902.37,5
Office Supplies,1308.41,9
Office Supplies,764.44,3
Furniture,1018.48,7
Technology,1991.45,7
Office Supplies,987.66,2
Furniture,2172.14,10
Furniture,1547.34,5
Office Supplies,1583.3,5
Furniture,1332.85,10
Technology,2657.46,2
Technology,1877.23,4
Furniture,2332.07,11
Furniture,1936.73,11
Furniture,1807.41,8
Office Supplies,2950.83,8
Technology,1028.78,2
Technology,2619.05,3
Technology,1873,7
Furniture,2516.44,8
Office Supplies,2951.96,10
Technology,2786.06,4
Furniture,2169.22,4
Furniture,1002.83,10
Office Supplies,1963.49,10
Technology,1630.43,8
Technology,2707.04,4
Technology,620.46,4
Furniture,1172.92,7
Technology,977.67,10
Technology,1144.69,4
Furniture,2831.43,11
Technology,1681.78,2
Furniture,1074.44,10
Technology,2216.26,10
Furniture,515.13,7
Technology,2497.65,11
Furniture,1618.29,8
Technology,507.31,9
Technology,2105.78,11
Technology,677.49,8
Furniture,848.35,1
Furniture,798.78,8
Furniture,693.62,5
Furniture,2118.99,6
Technology,2052.29,8
Technology,2693.75,1
Office Supplies,1562.45,6
Technology,2669.8,2
Technology,1896.01,8
Technology,2874.43,5
Technology,1882.71,4
Technology,1365.16,5
Office Supplies,1049.53,4
Furniture,1610.84,6
Technology,1291.68,6
Furniture,2636.39,4
Furniture,2164.92,9
Technology,2557.34,11
Furniture,1869.94,2
Furniture,2255.01,11
Furniture,860.36,9
Office Supplies,1428.05,1
Technology,566.96,7
Office Supplies,2590.35,4
Technology,1978.21,6
Technology,2338.28,5
Technology,1437.6,2
Furniture,1461.88,4
Technology,1014.32,4
Technology,2935.36,8
Technology,1626.04,11
Technology,2962.05,2
Technology,1760.76,9
Technology,919.32,7
Technology,1374.09,7
Furniture,610.04,4
Technology,864.93,8
Furniture,2671.67,5
Office Supplies,1936.59,3
Office Supplies,572.37,5
Technology,684.21,9
Technology,1968.56,3
Furniture,1158.42,10
Technology,2952.55,1
Office Supplies,1007.19,3
Furniture,653.91,1
Office Supplies,2104.69,9
Technology,2308.57,8
Furniture,2920.06,7
Office Supplies,1187.29,7
Office Supplies,538.52,11
Furniture,2104.3,6
Technology,1819.91,1
Furniture,661.71,7
Office Supplies,2209.41,8
Office Supplies,1739.21,11
Technology,1315.4,6
Furniture,2207.28,3
Office Supplies,849.1,5
Office Supplies,1629.03,3
Office Supplies,509.75,4
Technology,2657.95,11
Technology,2471.64,10
Technology,1529.36,3
Technology,1430.81,8
Office Supplies,2460.83,8
Furniture,1039.75,5
Furniture,2404.33,7
Furniture,1159,9
Furniture,2550.12,10
Furniture,2290.36,10
Office Supplies,2642.44,5
Furniture,2004.7,8
Technology,790.97,8
Furniture,1508.97,8
Furniture,2813.23,3
Technology,2903.97,10
Technology,2622.61,2
Furniture,2304.59,2
Technology,1940.05,3
Technology,1033.75,4
Technology,1694.58,1
Furniture,1964.82,3
Furniture,2436.33,4
Technology,1995.98,2
Technology,1595.03,5
Furniture,2264.22,3
Furniture,2916.18,11
Office Supplies,2283.72,2
Technology,1715.94,9
Furniture,2657.98,5
Technology,543.33,1
Office Supplies,1621.9,5
Office Supplies,1386.54,6
Technology,617.91,4
Technology,2426.94,5
Technology,2670.2,1
Office Supplies,1633.17,3
Office Supplies,1457.78,1
Technology,1307.64,6
Office Supplies,1486.25,9
Technology,791.48,6
Office Supplies,2351.24,1
Technology,1902.35,10
Furniture,1573.74,1
Furniture,1205.43,2
Technology,2367.02,11
Technology,793.11,11
Office Supplies,2281.65,11
Furniture,1896.09,10
Office Supplies,2233.33,1
Technology,2151.32,9
Furniture,1278.71,4
Technology,1373.1,7
Furniture,1696.25,10
