Category, Price of item in category, Quantity of item sold
Office Supplies,2993.13,8
Office Supplies,1008.86,10
Technology,1601.39,5
Office Supplies,1952.48,6
Office Supplies,1609.59,2
Office Supplies,2192.23,9
Office Supplies,534.14,9
Office Supplies,2998.68,7
Office Supplies,1935.09,3
Office Supplies,1747.8,6
Office Supplies,1903.1,4
Office Supplies,1720.95,5
Office Supplies,2810.08,3
Office Supplies,1391.39,2
Office Supplies,2445.34,6
Office Supplies,1756.74,7
Furniture,567.27,9
Office Supplies,2736.66,10
Office Supplies,2672.78,4
Office Supplies,2942.84,4
Office Supplies,1244.16,3
Office Supplies,1179.48,4
Office Supplies,2204.29,10
Office Supplies,1099.66,2
Office Supplies,1757.19,5
Office Supplies,2227.16,3
Office Supplies,931.72,5
Office Supplies,2824.13,7
Office Supplies,1583.15,5
Office Supplies,2307.44,6
Office Supplies,950.69,8
Office Supplies,876.97,10
Office Supplies,861.36,11
Office Supplies,947.72,1
Office Supplies,2812.37,8
Office Supplies,2676.22,8
Office Supplies,1838.39,8
Office Supplies,836.77,5
Office Supplies,1168.85,1
Office Supplies,2351.02,10
Office Supplies,726.07,6
Office Supplies,1668.48,3
Office Supplies,1791,6
Office Supplies,766.94,3
Office Supplies,1332.9,1
Office Supplies,2819.67,9
Office Supplies,1735.44,10
Office Supplies,2907.46,10
Office Supplies,2759.46,1
Office Supplies,1332.98,1
Office Supplies,2125.16,4
Office Supplies,2984.84,1
Office Supplies,1018.87,6
Office Supplies,2859.34,11
Office Supplies,1086.82,10
Furniture,2158.16,10
Office Supplies,1155.06,2
Office Supplies,1664.75,10
Office Supplies,2857.03,6
Office Supplies,1756.18,2
Office Supplies,2283.47,10
Office Supplies,1521.11,5
Office Supplies,2929.99,4
Office Supplies,1438.42,10
Office Supplies,2971.69,7
Office Supplies,2281.9,8
Office Supplies,868.99,7
Office Supplies,1779.11,6
Office Supplies,1010.49,3
Office Supplies,2190.15,4
Office Supplies,2045.74,5
Office Supplies,1825.46,7
Office Supplies,2400.06,9
Office Supplies,978.15,9
Office Supplies,2102.92,5
Office Supplies,1764.44,7
Office Supplies,1790.48,6
Office Supplies,1096.49,11
Office Supplies,858.02,6
Office Supplies,1430.12,8
Office Supplies,670.84,9
Furniture,1453.19,11
Furniture,679.29,4
Office Supplies,1997.56,3
Furniture,2796.97,2
Technology,2352.91,5
Office Supplies,568.24,6
Office Supplies,838.76,2
Office Supplies,1184.6,11
Office Supplies,1900.88,8
Office Supplies,1277.63,7
Office Supplies,660.77,9
Office Supplies,2471.26,8
Office Supplies,2976.6,11
Office Supplies,1278.37,4
Office Supplies,1207.27,5
Office Supplies,2568.42,10
Office Supplies,988.23,6
Office Supplies,764.52,9
Furniture,2480.69,8
Office Supplies,2283.4,3
Office Supplies,990.16,9
Office Supplies,1151.68,10
Office Supplies,2634.18,1
Furniture,2989.43,5
Office Supplies,883.6,6
Technology,680.52,3
Furniture,1390.09,1
Office Supplies,2962.07,9
Office Supplies,2822.66,7
Office Supplies,2784.99,7
Office Supplies,1064.8,7
Office Supplies,2180.23,1
Technology,2617.06,5
Office Supplies,2822.35,6
Office Supplies,2018.55,10
Office Supplies,2210.64,8
Office Supplies,1856.49,6
Office Supplies,591.07,5
Office Supplies,2603.3,8
Office Supplies,756.45,2
Office Supplies,2181.43,9
Office Supplies,781.62,11
Office Supplies,2951.53,11
Office Supplies,2552.31,1
Technology,590.75,10
Office Supplies,1115.29,10
Office Supplies,2234.86,4
Office Supplies,2031.26,5
Office Supplies,1406.9,10
Office Supplies,926.49,10
Office Supplies,2822.2,10
Office Supplies,1071.72,5
Furniture,2016.74,5
Office Supplies,1335.14,4
Office Supplies,2084.56,8
Office Supplies,2157.21,9
Technology,767.59,3
Office Supplies,1937.55,11
Office Supplies,925.52,2
Office Supplies,945.61,10
Office Supplies,1426.42,3
Office Supplies,616.51,10
Office Supplies,2465.24,6
Office Supplies,2550.18,3
Office Supplies,1903.31,9
Office Supplies,2634.25,2
Office Supplies,2169.01,2
Office Supplies,2780.22,7
Office Supplies,2999.41,6
Office Supplies,2625.65,9
Office Supplies,2091.1,10
Office Supplies,1675.79,9
Office Supplies,764.5,3
Office Supplies,953.23,7
Office Supplies,1799.71,2
Office Supplies,1897.89,2
Office Supplies,1139.29,8
Office Supplies,1620.41,11
Office Supplies,1959.08,3
Office Supplies,1403.16,4
Office Supplies,2913.86,3
Office Supplies,2564.83,10
Office Supplies,971.71,4
Office Supplies,840.53,7
Office Supplies,2154.99,5
Office Supplies,669.9,1
Office Supplies,524.91,4
Office Supplies,1256.15,7
Office Supplies,642.55,4
Office Supplies,739.21,2
Office Supplies,2343.78,4
Office Supplies,1982.44,8
Office Supplies,2507.73,7
Office Supplies,2476.09,9
Office Supplies,925.89,8
Office Supplies,2017.24,5
Office Supplies,2184.46,9
Office Supplies,2198.26,4
Office Supplies,521.42,3
Office Supplies,770.15,9
Office Supplies,2969.52,9
Office Supplies,1596.42,11
Office Supplies,1627.22,9
Office Supplies,763.96,5
Technology,1436.46,1
Office Supplies,1814.75,2
Office Supplies,2783.03,1
Office Supplies,731.85,2
Office Supplies,1163.67,1
Office Supplies,2491.08,8
Office Supplies,2493.94,11
Office Supplies,2543.12,11
Office Supplies,2218.18,3
Office Supplies,2145.05,6
Office Supplies,1154.32,3
Office Supplies,2023.88,10
Office Supplies,583.13,11
Office Supplies,943.88,6
Office Supplies,1415.35,8
Office Supplies,2012.83,1
Office Supplies,1729.12,9
Office Supplies,1906.6,7
Office Supplies,2520.78,5
Technology,907,8
Office Supplies,2307.43,3
Office Supplies,2030.56,11
Office Supplies,2233.94,11
Office Supplies,1507.36,6
Office Supplies,986.71,9
Office Supplies,636.63,1
Office Supplies,1592.3,11
Office Supplies,669.97,7
Office Supplies,1263.69,10
Office Supplies,933.21,9
Office Supplies,2855.76,1
Office Supplies,2605.03,6
Office Supplies,653.13,5
Office Supplies,2393.43,4
Office Supplies,2159.67,2
Office Supplies,2642.91,5
Office Supplies,2002.7,4
Office Supplies,1024.86,8
Office Supplies,544.09,8
Office Supplies,1404.09,11
Office Supplies,1284.4,6
Office Supplies,1986.35,10
Office Supplies,2707.33,1
Office Supplies,1568.25,2
Office Supplies,2085.54,11
Office Supplies,1772.89,8
Office Supplies,2023.55,5
Office Supplies,836.69,10
Office Supplies,2659.8,3
Office Supplies,2846.07,8
Office Supplies,571.7,5
Office Supplies,2721.59,11
Furniture,1801.53,8
Furniture,2135.11,11
Office Supplies,1646.4,7
Furniture,1476.15,3
Office Supplies,2474.81,10
Office Supplies,1271.3,7
Furniture,1959.77,8
Office Supplies,1300.22,8
Office Supplies,2063.28,10
Office Supplies,747.48,10
Office Supplies,1498.17,2
Office Supplies,2917.38,2
Office Supplies,2805.85,3
Office Supplies,2413.34,9
Office Supplies,767.18,8
Office Supplies,2721.83,8
Office Supplies,2949.39,7
Office Supplies,2327.09,11
Office Supplies,2944.39,2
Office Supplies,935.71,4
Office Supplies,879.93,4
Office Supplies,1484.77,6
Office Supplies,2260.41,1
Office Supplies,601.01,2
Office Supplies,990.67,10
Office Supplies,2839.36,7
Office Supplies,2245.56,6
Office Supplies,1254.18,2
Office Supplies,1307.55,6
Office Supplies,1803.65,10
Office Supplies,812.43,5
Office Supplies,2295.98,4
Office Supplies,1420.42,5
Office Supplies,1603.31,10
Office Supplies,992.12,8
Office Supplies,1374.27,8
Furniture,2561.89,2
Office Supplies,1909.46,11
Office Supplies,1506.34,11
Office Supplies,2543.42,2
Office Supplies,2234.61,1
Office Supplies,1633.61,9
Office Supplies,2736.55,9
Office Supplies,2550.26,2
Office Supplies,1112.6,2
Office Supplies,2112.28,9
Office Supplies,1046.38,8
Office Supplies,1323.62,6
Office Supplies,2532.61,5
Office Supplies,2643.32,11
Office Supplies,2824.47,2
Office Supplies,2112.22,6
Office Supplies,2247.35,5
Office Supplies,1461.34,6
Office Supplies,1540.78,4
Office Supplies,2723.83,6
Office Supplies,734.12,5
Furniture,1756.17,3
Office Supplies,1551.62,3
Furniture,1967.79,5
Office Supplies,2239.42,10
Furniture,1744.4,1
Office Supplies,1345.96,6
Office Supplies,2192.22,1
Office Supplies,1393.15,10
Office Supplies,2602.12,10
Office Supplies,1398.86,2
Office Supplies,2237.74,3
Office Supplies,2144.36,11
Office Supplies,754.26,10
Office Supplies,2786.52,5
Office Supplies,2700.06,6
Office Supplies,2454.51,6
Technology,1595.15,5
Technology,2221.96,9
Office Supplies,2105.42,7
Office Supplies,1634.14,6
Office Supplies,2683.71,3
Office Supplies,2190.32,2
Office Supplies,954.76,6
Office Supplies,2923.85,2
Office Supplies,816.91,9
Office Supplies,1398.23,3
Office Supplies,585.25,9
Office Supplies,1901.84,1
Office Supplies,1635.24,10
Office Supplies,803.39,9
Office Supplies,2931.22,6
Office Supplies,1546.55,1
Office Supplies,2555.37,10
Office Supplies,1556.92,5
Office Supplies,540.15,2
Office Supplies,2295.13,4
Office Supplies,2356.87,7
Office Supplies,773.87,8
Office Supplies,1114.27,9
Office Supplies,2716.6,10
Office Supplies,1171.93,2
Office Supplies,1645.35,9
Office Supplies,2403.25,10
Office Supplies,961.72,7
Office Supplies,2940.44,7
Office Supplies,1019.48,1
Office Supplies,1469.5,8
Office Supplies,1460.75,6
Office Supplies,1096.11,6
Office Supplies,2707.7,3
Office Supplies,2183.66,3
Office Supplies,2915.09,6
Office Supplies,2343.59,2
Office Supplies,918.17,7
Office Supplies,1285.37,11
Office Supplies,2468.97,10
Office Supplies,2871.53,7
Office Supplies,2878.47,8
Furniture,1461.66,4
Technology,2053.5,4
Office Supplies,1221.9,3
Office Supplies,2886.12,7
Office Supplies,2153.91,8
Office Supplies,1266.72,10
Technology,2302,10
Technology,1717.45,4
Furniture,2703.12,11
Office Supplies,1790.73,3
Office Supplies,2682.42,1
Office Supplies,532.68,2
Office Supplies,2982.73,10
Technology,1249.8,6
Furniture,871.53,2
Office Supplies,2138.31,2
Office Supplies,1348.54,2
Office Supplies,2081.52,5
Office Supplies,2694.93,6
Office Supplies,2206.8,11
Office Supplies,1055.96,11
Furniture,927.56,7
Office Supplies,1237.21,4
Office Supplies,1307.63,11
Office Supplies,1756.42,4
Office Supplies,1250.06,11
Office Supplies,522.29,6
Technology,2874.2,2
Office Supplies,2286.49,5
Office Supplies,1344.95,10
Office Supplies,2218.64,8
Furniture,2516.37,9
Office Supplies,2206.37,9
Office Supplies,1654.72,8
Office Supplies,2656.2,1
Office Supplies,2889.87,11
Office Supplies,2427.34,5
Office Supplies,1779.43,7
Office Supplies,832.8,9
Office Supplies,650.76,3
Office Supplies,2291.86,8
Office Supplies,1347.18,6
Office Supplies,1869.68,6
Office Supplies,2855.33,7
Office Supplies,1634.59,8
Office Supplies,2433.1,10
Office Supplies,2048.2,10
Office Supplies,2014.53,6
Office Supplies,1657.68,2
Office Supplies,2009.1,9
Office Supplies,1122.57,5
Office Supplies,1875.07,9
Office Supplies,2899.48,5
Office Supplies,966.08,4
Furniture,2557.19,10
Office Supplies,2379.45,1
Office Supplies,2162.33,10
Office Supplies,1574.75,6
Office Supplies,2681.53,8
Office Supplies,2151.63,4
Office Supplies,2992.19,2
Office Supplies,2841.59,6
Office Supplies,2990.06,5
Office Supplies,2766.07,1
Office Supplies,1170.21,9
Office Supplies,572.57,7
Office Supplies,940.58,3
Office Supplies,983.85,8
Office Supplies,2685.12,8
Office Supplies,1078.56,4
Office Supplies,1120.02,10
Office Supplies,581.78,8
Office Supplies,1803.9,4
Office Supplies,1843.96,11
Office Supplies,553.88,1
Office Supplies,1857.61,1
Office Supplies,1147.87,5
Office Supplies,1632.43,4
Office Supplies,1732.68,6
Office Supplies,1867.91,4
Office Supplies,1611.46,10
Office Supplies,1422.56,8
Office Supplies,2116.7,6
Office Supplies,1943.62,10
Office Supplies,2531.85,9
Office Supplies,1249.92,11
Office Supplies,1959.01,2
Office Supplies,1033.02,4
Office Supplies,1728.87,9
Office Supplies,1482.09,7
Office Supplies,756.19,10
Office Supplies,1441.63,7
Office Supplies,886.88,1
Office Supplies,2768.28,5
Office Supplies,1495.46,3
Office Supplies,2574.24,5
Office Supplies,1742.74,4
Office Supplies,1886.11,1
Office Supplies,1118.19,2
Office Supplies,835.68,8
Office Supplies,2677.5,8
Office Supplies,955.04,8
Office Supplies,2760.19,6
Office Supplies,2413.63,10
Office Supplies,1083.28,3
Office Supplies,2497.71,6
Office Supplies,2861.32,6
Office Supplies,2749.54,6
Office Supplies,1791.36,11
Office Supplies,2608.58,1
Office Supplies,1659.21,5
Office Supplies,2101.5,7
Office Supplies,902.66,3
Office Supplies,1532.56,1
Office Supplies,1394.8,4
Office Supplies,717.15,7
Office Supplies,2557.6,5
Office Supplies,2765.56,9
Office Supplies,2761.19,7
Office Supplies,2263.67,5
Office Supplies,1018.87,6
Office Supplies,863.34,10
Office Supplies,1721.29,5
Office Supplies,2807.2,7
Office Supplies,1917.44,9
Office Supplies,1985.72,11
Office Supplies,804.89,6
Office Supplies,2294.6,7
Office Supplies,2130.06,7
Office Supplies,2308.82,3
Office Supplies,1371.03,1
Office Supplies,1166.57,9
Office Supplies,2514.77,6
Office Supplies,2809.81,10
Technology,1087.87,2
Office Supplies,1423.41,4
Office Supplies,1629.54,9
Office Supplies,2065.82,4
Office Supplies,1538.7,7
Office Supplies,1671.82,9
Office Supplies,1599.34,2
Office Supplies,1611.35,7
Office Supplies,1910.52,3
Furniture,1904.57,5
Office Supplies,1976.42,3
Office Supplies,1067.21,6
Office Supplies,1159.19,2
Office Supplies,1003.45,8
Office Supplies,1259.95,11
Office Supplies,2687.91,1
Office Supplies,2874.03,11
Office Supplies,710.45,3
Office Supplies,1202.14,11
Office Supplies,2174.17,5
Technology,1783.83,4
Office Supplies,1582.12,4
Office Supplies,1130.43,9
Office Supplies,2062.66,6
Office Supplies,956.29,2
Office Supplies,1727.47,1
Office Supplies,757.69,7
Office Supplies,735.9,8
Office Supplies,1743.12,10
Furniture,2931.54,3
Office Supplies,2835.78,3
Office Supplies,1591.85,3
Office Supplies,1914.43,2
Office Supplies,1082.98,6
Office Supplies,1531.88,3
Office Supplies,675.05,9
Office Supplies,1207.54,11
Office Supplies,1157.28,11
Office Supplies,1071.24,1
Office Supplies,2098.87,6
Office Supplies,2687.9,5
Furniture,1354.66,8
Office Supplies,1995.58,8
Office Supplies,1381.92,4
Office Supplies,2882.62,8
Office Supplies,1356.04,11
Office Supplies,1831.74,8
Technology,2380.76,1
Office Supplies,1100.91,8
Office Supplies,1039.5,2
Office Supplies,552.03,7
Office Supplies,1325.83,4
Office Supplies,1199.71,3
Office Supplies,894.83,11
Office Supplies,1434.37,3
Office Supplies,1557.67,1
Office Supplies,2288.04,8
Office Supplies,1284.35,9
Office Supplies,2298.35,2
Office Supplies,2416.7,5
Office Supplies,988.61,8
Office Supplies,2124.54,8
Office Supplies,601.38,11
Furniture,2861.15,10
Office Supplies,1891.81,6
Office Supplies,2504.8,3
Office Supplies,1028.21,5
Technology,2275.16,5
Office Supplies,2243.57,10
Furniture,1217.25,3
Office Supplies,996.42,3
Office Supplies,2581.82,5
Office Supplies,1706.17,6
Office Supplies,1644.59,6
Office Supplies,2930.97,1
Office Supplies,2194.27,1
Technology,718.93,5
Office Supplies,2941.87,8
Office Supplies,2231.42,3
Office Supplies,1022.29,4
Office Supplies,1564.53,3
Office Supplies,1452.31,10
Office Supplies,1567.03,4
Office Supplies,1701.22,10
Office Supplies,2215.6,7
Office Supplies,1817.44,5
Office Supplies,2986.86,8
Furniture,2925.82,5
Office Supplies,1896.42,8
Office Supplies,1277.44,5
Office Supplies,1824.82,5
Office Supplies,1252,10
Office Supplies,1544.94,2
Office Supplies,708.68,9
Office Supplies,512.86,6
Office Supplies,2976.67,7
Office Supplies,2001.32,3
Furniture,2012.71,2
Office Supplies,1189.25,7
Office Supplies,2717.48,10
Office Supplies,2781.16,7
Office Supplies,1053.05,9
Office Supplies,903.81,9
Office Supplies,2592.62,7
Office Supplies,2213.73,7
Office Supplies,934.58,2
Office Supplies,2276.79,7
Office Supplies,2943.89,4
Office Supplies,538.7,4
Office Supplies,2033.98,5
Office Supplies,663.99,1
Office Supplies,2355.52,7
Office Supplies,1258.23,10
Office Supplies,2819,8
Office Supplies,1217.34,1
Office Supplies,1296.04,5
Office Supplies,2635.86,10
Office Supplies,1639.58,7
Office Supplies,706.83,3
Office Supplies,2550.47,7
Office Supplies,718.2,11
Office Supplies,1834.21,1
Office Supplies,2087.8,4
Office Supplies,2716.46,4
Office Supplies,2630.99,9
Office Supplies,671.36,7
Office Supplies,2055.41,11
Office Supplies,2409.4,3
Furniture,1667.35,3
Office Supplies,1837.73,6
Office Supplies,727.56,7
Office Supplies,958.58,7
Office Supplies,1342.63,11
Office Supplies,1392.37,7
Office Supplies,636.64,4
Office Supplies,1779.74,9
Office Supplies,1637.59,11
Office Supplies,829.25,11
Office Supplies,1890.9,8
Office Supplies,2277.27,3
Office Supplies,2089.9,6
Office Supplies,629.19,10
Office Supplies,1686.95,7
Office Supplies,2063.86,4
Office Supplies,722.19,8
Office Supplies,936.68,2
Office Supplies,1816.43,5
Furniture,2984.87,10
Technology,2514.43,3
Office Supplies,2767.35,6
Office Supplies,2411.76,6
Office Supplies,1399.98,9
Furniture,1238.11,7
Office Supplies,936.94,8
Office Supplies,1418.67,3
Office Supplies,2405.92,2
Office Supplies,1470.22,4
Office Supplies,1204.48,2
Office Supplies,2166.59,5
Office Supplies,2180.26,11
Office Supplies,996.22,3
Office Supplies,1438.85,2
Office Supplies,931.69,6
Office Supplies,888.84,7
Office Supplies,2592.74,1
Office Supplies,2450.7,11
Office Supplies,2552.16,11
Office Supplies,2126.88,9
Furniture,853.33,10
Office Supplies,979.69,2
Office Supplies,2460.18,6
Furniture,657.69,5
Office Supplies,1783.51,4
Office Supplies,2690.75,1
Office Supplies,2941.28,7
Office Supplies,771.55,6
Technology,2844.76,9
Office Supplies,1912.71,2
Technology,2517.69,7
Furniture,2912.28,6
Office Supplies,1471.7,7
Office Supplies,2247.25,1
Office Supplies,2579.84,10
Office Supplies,1309.46,4
Office Supplies,821.37,10
Office Supplies,587.29,4
Office Supplies,2257.38,4
Office Supplies,2709.78,9
Office Supplies,2638.83,10
Office Supplies,1509.58,2
Office Supplies,1029.78,11
Office Supplies,923.18,3
Technology,1139.88,4
Office Supplies,1948.86,4
Office Supplies,1225.24,3
Office Supplies,1286.07,1
Office Supplies,1218.02,2
Office Supplies,2517.79,8
Office Supplies,1846.34,6
Technology,797.23,9
Office Supplies,1580.2,10
Office Supplies,1810.48,9
Office Supplies,1090.88,8
Office Supplies,1100.05,6
Office Supplies,1104.21,9
Office Supplies,1016.06,3
Office Supplies,2507.38,7
Office Supplies,2669.14,10
Office Supplies,2288.7,7
Office Supplies,672.99,3
Office Supplies,1435.94,6
Office Supplies,2009,7
Office Supplies,1636.46,5
Technology,1915.12,6
Office Supplies,1737.23,6
Office Supplies,1887.51,2
Office Supplies,671.23,7
Office Supplies,1095.81,1
Office Supplies,2805.27,11
Technology,2608.39,11
Office Supplies,538.85,11
Office Supplies,1728.05,2
Office Supplies,992.64,4
Office Supplies,2572.99,6
Office Supplies,2784.71,7
Office Supplies,1245.14,2
Office Supplies,2850.91,3
Office Supplies,1394.16,7
Technology,1431.19,3
Office Supplies,2169.03,6
Office Supplies,2503.55,8
Office Supplies,1102.73,2
Office Supplies,1901.07,1
Office Supplies,2871.8,2
Office Supplies,2023.88,6
Office Supplies,530.71,6
Office Supplies,645.96,10
Office Supplies,2229.3,3
Office Supplies,1886.04,5
Office Supplies,2264.03,5
Office Supplies,542.45,9
Office Supplies,2595.32,10
Office Supplies,894.03,2
Office Supplies,632.95,8
Office Supplies,1212.71,3
Office Supplies,1670.02,4
Office Supplies,1470.22,3
Office Supplies,547.94,10
Office Supplies,2911.46,9
Office Supplies,996.53,8
Office Supplies,1802.9,7
Office Supplies,595.38,9
Office Supplies,2496.35,9
Office Supplies,1996.3,5
Office Supplies,1110.58,10
Office Supplies,2178.5,5
Office Supplies,2765.28,11
Office Supplies,2145.45,6
Office Supplies,679.61,5
Office Supplies,2126.62,6
